,ID,gene_assignment,logFC,AveExpr,t,P.Value,adj.P.Val,B
276,8052624, FLJ36848 ,-0.088039293,2.421069007,-2.086766327,0.043725193,0.999925768,-3.779501398
277,7914923, OSCP1 ,-0.088776343,2.239492991,-2.086339076,0.043766057,0.999925768,-3.78019946
278,8016521,,-0.098411038,2.28394084,-2.086198755,0.043779485,0.999925768,-3.780428701
279,8106528,,0.142086729,2.639404279,2.0857769,0.043819876,0.999925768,-3.781117806
280,8053731, FLJ37786 ,-0.067613062,2.432238562,-2.082447992,0.044139759,0.999925768,-3.786551884
281,7996677, NUTF2 ,0.058856083,2.783848025,2.082357891,0.044148445,0.999925768,-3.786698872
282,8165995, HCCS ,0.110155203,2.070269309,2.078194887,0.04455143,0.999925768,-3.793484976
283,8116545, FLJ43763 ,-0.097154299,2.194912942,-2.077636218,0.044605755,0.999925768,-3.794394872
284,7900214, RNU6-605P ,0.138341741,2.419783056,2.077568681,0.044612326,0.999925768,-3.794504856
285,8012953, TRIM16 ,-0.088026062,2.592088407,-2.074712215,0.044891034,0.999925768,-3.799154102
286,7992205, UBE2I ,0.097373323,2.209227492,2.074420061,0.044919626,0.999925768,-3.799629343
287,7934451, AGAP5 ,0.051021461,2.495544971,2.07377618,0.044982695,0.999925768,-3.800676551
288,7958439, USP30 ,0.083380397,2.187981106,2.072898872,0.045068755,0.999925768,-3.802103002
289,8075468, PLA2G3 ,-0.066932839,2.397472325,-2.072440335,0.045113792,0.999925768,-3.802848373
290,8051583, CYP1B1 ,0.079042394,2.182694878,2.071055311,0.045250069,0.999925768,-3.805099019
291,7926914, RNA5SP309 ,-0.07233205,2.250809104,-2.070310308,0.045323521,0.999925768,-3.806309165
292,8064451, SIRPB2 ,-0.060620167,2.37528416,-2.068056787,0.04554634,0.999925768,-3.809967639
293,7920193, LCE1C ,-0.087318248,2.533695272,-2.065550222,0.045795306,0.999925768,-3.814033334
294,7966122, TMEM119 ,-0.059173287,2.525273716,-2.065304642,0.045819763,0.999925768,-3.814431465
295,8137215, LRRC61 ,-0.066563947,2.612040059,-2.062940188,0.046055816,0.999925768,-3.818262839
296,8061092, RNU1-131P ,-0.128951867,2.150471759,-2.06228974,0.046120939,0.999925768,-3.819316238
297,7900146, ZC3H12A ,-0.07305353,2.434911586,-2.06005875,0.046344921,0.999925768,-3.822927384
298,8144267, CLN8 ,-0.062914813,2.344817028,-2.05871092,0.046480698,0.999925768,-3.825107567
299,7895522,,0.076011975,3.164839416,2.055449814,0.046810656,0.999925768,-3.83037804
300,7896503,,0.215989445,1.943418754,2.053879068,0.046970314,0.999925768,-3.832914326
301,7998336, NARFL ,-0.076421968,2.229386401,-2.049510631,0.047416849,0.999925768,-3.839960211
302,8172307, ZNF41 ,0.096578192,2.139000822,2.04839985,0.047530982,0.999925768,-3.841749957
303,7893322,,-0.369021063,2.565749231,-2.046761798,0.04769973,0.999925768,-3.844387904
304,8042574, OR7E31P ,-0.16112565,2.66469347,-2.045178109,0.047863376,0.999925768,-3.84693676
305,8079563, DHX30 ,-0.053477296,2.279262689,-2.045114983,0.047869909,0.999925768,-3.847038325
306,8064375, SRXN1 ,0.07971013,2.123234401,2.044974058,0.047884496,0.999925768,-3.847265057
307,8106999, C5orf27 ,0.08679156,2.155535992,2.044096398,0.047975433,0.999925768,-3.848676836
308,8076673, LDOC1L ,-0.060441077,2.254805328,-2.042724906,0.048117838,0.999925768,-3.850882044
309,7892692,,0.137695856,2.587165363,2.041474424,0.048248001,0.999925768,-3.852891687
310,7896878, B3GALT6 ,0.080760364,2.413548804,2.041091157,0.048287957,0.999925768,-3.853507443
311,8137483, FLJ16734 ,-0.080036778,2.276776972,-2.03929202,0.048475904,0.999925768,-3.856396742
312,8051241, ALK ,-0.079574065,2.309212311,-2.037846194,0.048627406,0.999925768,-3.85871722
313,8045247, PLEKHB2 ,0.073968978,2.378828425,2.036535379,0.048765118,0.999925768,-3.860819914
314,7918725, TRIM33 ,0.08515682,2.225621582,2.036516895,0.048767062,0.999925768,-3.860849558
315,8016699, MRPL27 ,0.070269832,2.553763478,2.035201821,0.048905568,0.999925768,-3.862958018
316,7895651,,0.078598529,2.928194884,2.033683295,0.049065929,0.999925768,-3.865391365
317,7894221,,-0.307465044,1.996794562,-2.033326815,0.049103641,0.999925768,-3.8659624
318,8038565, FAM71E1 ,-0.081310595,2.188620376,-2.032434621,0.049198136,0.999925768,-3.86739124
319,7926543,,0.104619069,2.172866169,2.032178313,0.049225312,0.999925768,-3.867801625
320,8160163, CER1 ,-0.103711915,2.170124797,-2.031023495,0.049347918,0.999925768,-3.869650153
321,7893566,,-0.314057917,2.236207445,-2.029923034,0.049465,0.999925768,-3.871410915
322,7977445, KIAA0125 ,-0.12338973,2.053244342,-2.029910036,0.049466385,0.999925768,-3.871431708
323,7959025, RNFT2 ,-0.050472943,2.458558163,-2.029503987,0.049509648,0.999925768,-3.872081207
324,8149289, SOX7 ,0.161398576,2.189152028,2.027577059,0.049715408,0.999925768,-3.875162063
325,7895255,,0.59277195,2.074088579,2.025603356,0.049926935,0.999925768,-3.878315356
326,8144758, ZDHHC2 ,0.056576216,2.139088612,2.025247268,0.049965181,0.999925768,-3.878884008
327,8172220, NDP ,-0.065740302,2.130457631,-2.023262564,0.05017882,0.999925768,-3.882052047
328,7972001, RNU6-66P ,-0.07940511,2.307971986,-2.023072474,0.050199324,0.999925768,-3.882355349
329,8009533, COG1 ,-0.065500275,2.316305799,-2.022852189,0.050223094,0.999925768,-3.882706799
330,7948044, OR4C46 ,-0.07189654,2.467075269,-2.021827075,0.050333837,0.999925768,-3.884341915
331,8136078,,-0.167605341,2.140243545,-2.021331788,0.050387419,0.999925768,-3.885131695
332,7974425, SAMD4A ,0.057685269,2.235316533,2.020534222,0.050473807,0.999925768,-3.886403171
333,8079733, KLHDC8B ,-0.081999372,2.349495623,-2.018902649,0.050650932,0.999925768,-3.889003006
334,8116086, DOK3 ,0.075848046,2.562217886,2.018507329,0.05069393,0.999925768,-3.889632686
335,8124057, RPL7P26 ,0.246663266,2.009257717,2.018227219,0.050724416,0.999925768,-3.890078797
336,7988342,,-0.105049383,2.963328297,-2.017728165,0.050778771,0.999925768,-3.890873484
337,7971860, RN7SKP6 ,-0.073010115,2.389162957,-2.017539903,0.050799289,0.999925768,-3.89117323
338,7960436, FLJ44874 ,-0.101846924,2.19177549,-2.017470517,0.050806852,0.999925768,-3.891283699
339,8179041, HLA-A ,0.129967734,2.776409829,2.015483959,0.051023827,0.999925768,-3.894445244
340,8034783, LPHN1 ,-0.04125863,2.669086293,-2.01466318,0.051113708,0.999925768,-3.89575078
341,8076424, LOC101929829 ,-0.185684127,3.113752381,-2.014187987,0.051165809,0.999925768,-3.896506439
342,8012349, PER1 ,-0.050891999,2.436099178,-2.012406325,0.051361563,0.999925768,-3.899338423
343,8098101,,0.099120489,2.079640643,2.01064225,0.051556027,0.999925768,-3.902140533
344,8055980, CYTIP ,-0.104413884,2.098395418,-2.009570009,0.051674538,0.999925768,-3.90384278
345,8168303, TAF1 ,-0.066046566,2.500288097,-2.008667188,0.051774509,0.999925768,-3.905275514
346,8131069, GPER1 ,0.054484762,2.269083651,2.007123408,0.051945843,0.999925768,-3.90772426
347,8097011,,-0.120082044,2.103799647,-2.006756853,0.051986597,0.999925768,-3.908305475
348,7899927, GJB4 ,-0.08846777,2.452573689,-2.005557599,0.052120125,0.999925768,-3.91020645
349,8036069, FAM187B ,-0.056802277,2.145978335,-2.002708936,0.052438501,0.999925768,-3.914718411
350,8021832, ATP9B ,-0.100548169,2.130419726,-2.002044089,0.052513049,0.999925768,-3.915770733
351,8160297, PLIN2 ,0.080929386,2.246541377,2.000345021,0.052703982,0.999925768,-3.91845879
352,8036699, SYCN ,-0.104394725,2.244786254,-1.997271716,0.053050878,0.999925768,-3.923316472
353,7893539,,0.281602194,2.089827325,1.996845385,0.053099156,0.999925768,-3.923989874
354,7896651,,-0.274342163,1.926833685,-1.996197026,0.05317265,0.999925768,-3.925013758
355,8027184, MAU2 ,0.060870202,2.387320771,1.996195625,0.053172809,0.999925768,-3.925015971
356,8093451,,-0.137898273,2.016387501,-1.995478028,0.053254255,0.999925768,-3.926148892
357,7936406,,0.081479244,2.510438626,1.994274905,0.053391049,0.999925768,-3.928047636
358,7895470,,0.475553486,1.903415213,1.994090468,0.053412046,0.999925768,-3.928338632
359,7973108, ECRP ,-0.071080724,2.581391182,-1.992506311,0.053592692,0.999925768,-3.93083717
360,8177101, TTTY7 ,-0.075780476,2.234102192,-1.991759707,0.053678012,0.999925768,-3.932014178
361,8051637, DHX57 ,-0.078746817,2.106465689,-1.991446731,0.053713814,0.999925768,-3.932507478
362,8045198, CFC1B ,0.259400178,2.569516176,1.991185445,0.053743718,0.999925768,-3.932919259
363,7892945,,0.298927218,1.917555902,1.991182494,0.053744056,0.999925768,-3.932923909
364,7928789, RGR ,-0.064473067,2.302131808,-1.990106879,0.053867315,0.999925768,-3.934618608
365,8179011, MOG ,-0.064891034,2.403742374,-1.988830597,0.054013887,0.999925768,-3.936628542
366,8078991, ZNF619 ,-0.077589715,2.224104366,-1.988648797,0.054034793,0.999925768,-3.936914764
367,8007848, LOC644172 ,0.376004794,1.828403174,1.986635491,0.054266789,0.999925768,-3.940083112
368,8042052, RPS27A ,0.085076798,3.084346887,1.98414609,0.05455484,0.999925768,-3.943997222
369,7977241, INF2 ,-0.113923078,2.171203162,-1.982622582,0.05473178,0.999925768,-3.946390751
370,8134904, POP7 ,-0.058596753,2.570364219,-1.979506453,0.055095238,0.999925768,-3.951281907
371,8059277,,0.091007417,2.351262505,1.978555587,0.055206561,0.999925768,-3.952773209
372,8162082,,-0.1098271,2.793378484,-1.977540718,0.055325592,0.999925768,-3.954364273
373,8010295, ENGASE ,-0.053815268,2.546160583,-1.975225759,0.055597939,0.999925768,-3.957991157
374,8015133, KRT23 ,-0.086800745,2.305169493,-1.974318144,0.055705033,0.999925768,-3.959412224
375,7909104, CDK18 ,-0.05255699,2.410469957,-1.970941469,0.056105037,0.999925768,-3.96469463
376,8058866, TNP1 ,-0.077761312,2.198644164,-1.970811433,0.05612049,0.999925768,-3.964897914
377,8151629, REXO1L1P ,-0.110625677,3.017911518,-1.970398795,0.056169554,0.999925768,-3.965542916
378,7981059, SERPINA6 ,-0.081707276,2.145897205,-1.969686603,0.056254322,0.999925768,-3.966655908
379,8050190, ADAM17 ,-0.07196097,2.272632536,-1.968151772,0.05643738,0.999925768,-3.96905342
380,8105987, LOC441081 ,-0.043104776,2.933287218,-1.968030415,0.056451876,0.999925768,-3.969242926
381,8003156, RNA5SP433 ,-0.089016441,2.174855477,-1.967591761,0.056504301,0.999925768,-3.96992783
382,7927307, ANXA8 ,-0.166495524,2.899138499,-1.967333831,0.056535146,0.999925768,-3.9703305
383,7938010, OR52B6 ,-0.080953435,2.102300521,-1.963804979,0.056958621,0.999925768,-3.975835434
384,8025918, CNN1 ,-0.060060763,2.589592843,-1.963352434,0.057013126,0.999925768,-3.976540832
385,7902789, HS2ST1 ,0.086819634,2.083026775,1.962447235,0.057122285,0.999925768,-3.977951413
386,7925763, SH3BP5L ,-0.058760112,2.445082962,-1.962153304,0.057157769,0.999925768,-3.978409339
387,7892750,,0.174419826,2.489495357,1.96164893,0.057218703,0.999925768,-3.979194997
388,7992293, TMEM204 ,0.071072908,2.396046301,1.961547369,0.05723098,0.999925768,-3.979353178
389,7952882, LOC100130507 ,-0.085011834,2.182607029,-1.961344172,0.057255549,0.999925768,-3.979669637
390,8071107, SLC25A18 ,-0.083285063,2.3258031,-1.959796856,0.057442937,0.999925768,-3.982078583
391,8004184, XAF1 ,-0.070404181,2.276478643,-1.959733933,0.057450568,0.999925768,-3.982176514
392,7902282, HHLA3 ,-0.085253158,2.467877425,-1.95958311,0.057468864,0.999925768,-3.982411236
393,8170704, ABCD1 ,-0.073083526,2.236981965,-1.959192917,0.057516221,0.999925768,-3.983018422
394,7953032, LRTM2 ,-0.093700326,2.319361075,-1.9589297,0.057548186,0.999925768,-3.983427965
395,8046685, UBE2E3 ,-0.068482541,2.37506536,-1.954766903,0.058055759,0.999925768,-3.989899137
396,7911252, OR2L2 ,-0.082443007,2.116704388,-1.9546597,0.058068881,0.999925768,-3.990065644
397,8100578, EPHA5 ,-0.054704949,2.191206059,-1.954568952,0.058079991,0.999925768,-3.990206587
398,7985636, SLC28A1 ,-0.078625566,2.195486763,-1.953748947,0.058180466,0.999925768,-3.991479923
399,7971996, RNU6-79P ,0.137043465,2.236328981,1.953546327,0.058205317,0.999925768,-3.991794495
400,7901102, MMACHC ,0.070102471,2.373634691,1.952970704,0.058275963,0.999925768,-3.99268802
401,7923528, MYOG ,-0.048937656,2.749523483,-1.951870752,0.058411167,0.999925768,-3.994394871
402,8061572, COX4I2 ,-0.088164709,2.340793208,-1.946993414,0.05901395,0.999925768,-4.001954132
403,8119241,,-0.251174173,2.091328074,-1.946812974,0.059036353,0.999925768,-4.002233505
404,7894385,,0.16740115,2.33377596,1.945275613,0.059227526,0.999925768,-4.004612948
405,7983614,,-0.139121524,2.092513349,-1.943987601,0.059388103,0.999925768,-4.006605319
406,7935142,,-0.143973021,2.694043758,-1.943584075,0.059438488,0.999925768,-4.007229301
407,7978428, STRN3 ,0.073762719,2.117606342,1.941625843,0.059683521,0.999925768,-4.010255909
408,7950933, NOX4 ,-0.065495786,2.185211852,-1.94026181,0.059854716,0.999925768,-4.012362708
409,7894154,,0.259216211,1.877210619,1.940087776,0.059876589,0.999925768,-4.012631425
410,8141140, DLX5 ,-0.101412066,2.207520134,-1.939806267,0.059911984,0.999925768,-4.013066049
411,7983490, HMGN2P46 ,-0.069820101,2.375164625,-1.939777096,0.059915652,0.999925768,-4.013111083
412,8069804, KRTAP26-1 ,-0.065960948,2.51199724,-1.939691491,0.05992642,0.999925768,-4.013243239
413,7894780,,-0.384579249,2.306423013,-1.939629482,0.059934221,0.999925768,-4.013338964
414,8177026, P2RY8 ,-0.087251509,2.20915792,-1.939433941,0.059958825,0.999925768,-4.01364081
415,7952382, OR6T1 ,-0.068740959,2.350656013,-1.938726285,0.060047941,0.999925768,-4.014732978
416,7993713, IQCK ,0.083662786,2.112691648,1.938185057,0.060116175,0.999925768,-4.015568076
417,7893290,,0.118379311,2.181632375,1.93742711,0.060211845,0.999925768,-4.016737254
418,8034698, MIR23A ,-0.068598355,2.701825436,-1.937311703,0.060226423,0.999925768,-4.016915244
419,7905283, ANXA9 ,-0.054652518,2.578813266,-1.93663832,0.060311546,0.999925768,-4.017953623
420,8148196, RNU6-875P ,0.112226972,2.369744618,1.936281764,0.060356661,0.999925768,-4.01850333
421,8130422, CNKSR3 ,0.053383204,2.343357712,1.93606258,0.060384409,0.999925768,-4.018841208
422,8052200, TSPYL6 ,-0.043240119,2.6544427,-1.93592549,0.060401769,0.999925768,-4.01905252
423,7915567, ERI3 ,0.055584727,2.156730433,1.935552456,0.06044903,0.999925768,-4.01962746
424,8013157, TOM1L2 ,-0.102588244,2.125669514,-1.935191879,0.060494744,0.999925768,-4.020183119
425,8073068, APOBEC3C ,-0.13016254,2.214747191,-1.934451679,0.060588678,0.999925768,-4.021323525
426,8008350, MYCBPAP ,-0.06662667,2.347630208,-1.933401723,0.060722138,0.999925768,-4.022940575
427,7963567, KRT8 ,0.113803876,2.218337438,1.932442412,0.060844297,0.999925768,-4.024417411
428,7982812, ZFYVE19 ,-0.060794056,2.388401578,-1.931882479,0.060915697,0.999925768,-4.025279146
429,8068496, SIM2 ,-0.043089082,2.625562294,-1.931474454,0.060967772,0.999925768,-4.02590697
430,8004948, SHISA6 ,-0.067419737,2.517498749,-1.929863251,0.061173779,0.999925768,-4.028385084
431,7967028, RNU4-2 ,0.506382012,1.893213926,1.929819615,0.061179367,0.999925768,-4.028452176
432,7920903, SSR2 ,0.070731768,2.330884622,1.928914968,0.061295306,0.999925768,-4.029842825
433,8005089, COX10 ,-0.081850084,2.301091158,-1.928283879,0.061376298,0.999925768,-4.030812648
434,7947867, PSMC3 ,0.064619228,2.475106008,1.927602683,0.061463825,0.999925768,-4.031859188
435,7946078, UBQLN3 ,-0.066386443,2.274737977,-1.927533856,0.061472674,0.999925768,-4.031964913
436,7895340,,-0.314070162,1.956610588,-1.927499584,0.061477081,0.999925768,-4.032017556
437,7957604, RN7SL483P ,0.043374834,2.988538878,1.92362537,0.061977014,0.999925768,-4.037963781
438,8097827,,-0.113669284,2.220735109,-1.923518161,0.061990898,0.999925768,-4.038128193
439,7972567, ZIC5 ,-0.070558476,2.528476736,-1.923298465,0.062019358,0.999925768,-4.038465087
440,7895690,,0.120779858,3.268800383,1.920230772,0.062417929,0.999925768,-4.043166063
441,8090295, SLC41A3 ,-0.046615463,2.573647201,-1.919646439,0.062494098,0.999925768,-4.044060827
442,8036902, SERTAD1 ,0.057783651,2.364111283,1.919471092,0.062516971,0.999925768,-4.044329285
443,8177269, ERVH-6 ,-0.128227094,2.310873465,-1.917869644,0.062726199,0.999925768,-4.046780223
444,7993815, ANKS4B ,-0.092563603,2.261155558,-1.917518065,0.062772213,0.999925768,-4.047318079
445,8069838, KRTAP19-5 ,-0.084657475,2.266558029,-1.917244662,0.062808015,0.999925768,-4.047736285
446,8151929, RNU6-1172P ,-0.194346864,2.014866235,-1.915789041,0.062998927,0.999925768,-4.04996205
447,7967322, HCAR3 ,0.087991745,2.276384456,1.914983453,0.063104798,0.999925768,-4.051193283
448,8136448, CHRM2 ,-0.062266403,2.159121813,-1.914199718,0.063207944,0.999925768,-4.052390719
449,8162868, RN7SKP87 ,0.075761033,2.229424478,1.91351847,0.063297719,0.999925768,-4.053431254
450,8108820, RN7SL68P ,-0.085220244,2.404381189,-1.913414733,0.063311399,0.999925768,-4.053589676
451,8180361,,-0.09530024,2.303081669,-1.913025126,0.063362801,0.999925768,-4.0541846
452,7937772,,-0.075477586,2.297540185,-1.911989366,0.063499624,0.999925768,-4.055765722
453,8141303,,-0.068415752,2.211742454,-1.911867748,0.063515707,0.999925768,-4.055951333
454,8143790, TMEM176B ,0.071763529,2.409866863,1.910992318,0.063631574,0.999925768,-4.057287106
455,7893030,,0.418165422,2.146789328,1.90910429,0.063882082,0.999925768,-4.060166289
456,8070286, DSCR4 ,-0.058295472,2.406070709,-1.908771498,0.063926326,0.999925768,-4.060673551
457,8078091, NR2C2 ,-0.057886621,2.332994038,-1.907967816,0.06403328,0.999925768,-4.061898282
458,8007154, FKBP10 ,0.045900867,2.381337874,1.907871002,0.064046175,0.999925768,-4.062045789
459,7929383, SLC35G1 ,-0.084195298,2.32091511,-1.9062542,0.064261843,0.999925768,-4.064508286
460,7927827, MYPN ,-0.070979755,2.335190041,-1.903996469,0.06456405,0.999925768,-4.06794417
461,8135048, MUC17 ,-0.098297297,2.095941013,-1.903900612,0.064576907,0.999925768,-4.068089976
462,8174761, NKAPP1 ,-0.093460662,2.397583805,-1.901384513,0.064915192,0.999925768,-4.071915067
463,8168366, PIN4 ,-0.105316501,2.199999617,-1.900489361,0.065035909,0.999925768,-4.073274944
464,8001147, RAB43 ,-0.083008837,2.388346887,-1.90041815,0.065045521,0.999925768,-4.073383103
465,7951703, DRD2 ,0.061983958,2.487325239,1.90014114,0.065082921,0.999925768,-4.073803808
466,7894264,,0.176641376,2.274279276,1.900127266,0.065084795,0.999925768,-4.073824878
467,8066027,,-0.252399256,2.19968118,-1.896289791,0.065604824,0.999925768,-4.079647914
468,7928545, DLG5-AS1 ,-0.072565884,2.315586943,-1.896102497,0.065630296,0.999925768,-4.079931875
469,7916316, NDC1 ,-0.088821331,2.188247771,-1.895905085,0.065657153,0.999925768,-4.080231152
470,8143879, TMUB1 ,0.070609543,2.454057917,1.895896513,0.065658319,0.999925768,-4.080244146
471,8086842, MAP4 ,-0.037489735,2.425208375,-1.893572424,0.065975215,0.999925768,-4.083765584
472,8053949, KANSL3 ,0.058792331,2.499155847,1.893183911,0.066028318,0.999925768,-4.084353918
473,8033392, XAB2 ,0.057738356,2.161082666,1.891772878,0.066221488,0.999925768,-4.086489864
474,8138920,,-0.06087992,2.59831568,-1.891768106,0.066222142,0.999925768,-4.086497086
475,7941469, TSGA10IP ,-0.057527721,2.558376215,-1.891377738,0.066275669,0.999925768,-4.087087776
476,8167774, RIBC1 ,0.06725426,2.233698144,1.890854194,0.066347515,0.999925768,-4.087879832
477,7932678, YME1L1 ,-0.087196205,2.271957685,-1.890342572,0.06641779,0.999925768,-4.088653682
478,8030498, MED25 ,0.054899227,2.55129122,1.888503071,0.066670985,0.999925768,-4.091434614
479,8054465, LOC729164 ,-0.076440807,2.468865955,-1.887713717,0.066779888,0.999925768,-4.092627285
480,8076300,,0.079148507,2.160395395,1.887484986,0.066811473,0.999925768,-4.09297281
